Sample,Toxicity_Category,Compound_Name,Interaction_Count
BD120,Organic,Cobalt,1
BD120,Organic,Cyclosporin A,1
BD120,Organic,Diethyl phthalate,1
BD120,Organic,Digoxin,1
BD120,Organic,Glycidaldehyde,1
BD120,Organic,Manganese(2+),1
BD120,Organic,Methyl tert-butyl ether,1
BD120,Organic,Phenolphthalein,1
BD120,Organic,Sodium fluoride,1
BD120,Organic,Strontium cation,1
BD120,Stress Response,Diuron,45
BD120,Stress Response,Benzidine,40
BD120,Stress Response,Acetaldehyde,21
BD120,Stress Response,Amsacrine,18
BD120,Stress Response,Chlorpyrifos,18
BD120,Stress Response,Methylmercury chloride,18
BD120,Stress Response,4-Nitrophenol,12
BD120,Stress Response,Dichlorvos,12
BD120,Stress Response,"3,3'-Dimethoxybenzidine",8
BD120,Stress Response,Chlorpyrifos-methyl,8
BD120,Stress Response,Endosulfan,8
BD120,Stress Response,Tributyltin chloride,8
BD120,Stress Response,Benzo[a]pyrene,7
BD120,Stress Response,para-Aminoazobenzene,6
BD120,Stress Response,Catechol,5
BD120,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD120,Stress Response,Fluoranthene,4
BD120,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD120,Stress Response,Nitromethane,4
BD120,Stress Response,Phenylmercury acetate,4
BD120,Stress Response,Captafol,3
BD120,Stress Response,Chlorothalonil,3
BD120,Stress Response,Danthron,3
BD120,Stress Response,Naled,3
BD120,Stress Response,Nitrofen,3
BD120,Stress Response,Etoposide,2
BD120,Stress Response,Methylnitrosourea,2
BD120,Stress Response,para-(Dimethylamino)azobenzene,2
BD120,Stress Response,Cyclosporin A,1
BD120,Stress Response,Digoxin,1
BD120,Stress Response,Phenolphthalein,1
BD126,Environmental,Ammonia,134
BD126,Environmental,Diuron,45
BD126,Environmental,Benzidine,40
BD126,Environmental,Carbon tetrachloride,30
BD126,Environmental,Formaldehyde,30
BD126,Environmental,Lead nitrate,24
BD126,Environmental,Acetaldehyde,21
BD126,Environmental,Cypermethrin,21
BD126,Environmental,2-Chlorophenol,18
BD126,Environmental,Amsacrine,18
BD126,Environmental,Cadmium chloride,18
BD126,Environmental,Chlorpyrifos,18
BD126,Environmental,Methylmercury chloride,18
BD126,Environmental,Copper,15
BD126,Environmental,Thioacetamide,15
BD126,Environmental,"1,2-Dichloroethane",14
BD126,Environmental,Chloroform,14
BD126,Environmental,Nitrite,14
BD126,Environmental,4-Nitrophenol,12
BD126,Environmental,Dichlorvos,12
BD126,Environmental,Hydrochlorothiazide,12
BD126,Environmental,Mercuric chloride,12
BD126,Environmental,Phenol,12
BD126,Environmental,Streptozocin,12
BD126,Environmental,Trichloroethene,12
BD126,Environmental,Nitrate,10
BD126,Environmental,Nickel chloride,9
BD126,Environmental,Sulfasalazine,9
BD126,Environmental,"1,1,2,2-Tetrachloroethane",8
BD126,Environmental,"1,2-Dichlorobenzene",8
BD126,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD126,Environmental,"3,3'-Dimethoxybenzidine",8
BD126,Environmental,Arsenic,8
BD126,Environmental,Arylmercury,8
BD126,Environmental,Chlorpyrifos-methyl,8
BD126,Environmental,Endosulfan,8
BD126,Environmental,Tributyltin chloride,8
BD126,Environmental,Zinc cation,8
BD126,Environmental,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",8
BD126,Environmental,Benzo[a]pyrene,7
BD126,Environmental,Acenaphthene,6
BD126,Environmental,Bis(2-chloroethyl)ether,6
BD126,Environmental,Chloral hydrate,6
BD126,Environmental,Chloramine,6
BD126,Environmental,Chlorfenvinphos,6
BD126,Environmental,Merphalan,6
BD126,Environmental,Methyl bromide,6
BD126,Environmental,Mitomycin,6
BD126,Environmental,Mitoxantrone,6
BD126,Environmental,Naphthalene,6
BD126,Environmental,Parathion,6
BD126,Environmental,Zalcitabine,6
BD126,Environmental,alpha-Chlorohydrin,6
BD126,Environmental,para-Aminoazobenzene,6
BD126,Environmental,"trans-1,3-Dichloropropene",6
BD126,Environmental,CO,5
BD126,Environmental,Catechol,5
BD126,Environmental,Lead,5
BD126,Environmental,"1,1,2-Trichloroethane",4
BD126,Environmental,"1,2-Dibromo-3-chloropropane",4
BD126,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD126,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD126,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD126,Environmental,2-Naphthylamine,4
BD126,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD126,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD126,Environmental,Chloraminophenamide,4
BD126,Environmental,Dibutyl phthalate,4
BD126,Environmental,Fluoranthene,4
BD126,Environmental,Methyl chloride,4
BD126,Environmental,Methyl isobutyl ketone,4
BD126,Environmental,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD126,Environmental,Nitromethane,4
BD126,Environmental,Phenacetin,4
BD126,Environmental,Phenylmercury acetate,4
BD126,Environmental,Phenylmethanesulfonyl fluoride,4
BD126,Environmental,Simazine,4
BD126,Environmental,Tetranitromethane,4
BD126,Environmental,Toluene,4
BD126,Environmental,alpha-Hexachlorocyclohexane,4
BD126,Environmental,"cis-1,3-Dichloropropene",4
BD126,Environmental,Captafol,3
BD126,Environmental,Chloramphenicol,3
BD126,Environmental,Chlorothalonil,3
BD126,Environmental,Danthron,3
BD126,Environmental,Dimethoate,3
BD126,Environmental,Ethanol,3
BD126,Environmental,Naled,3
BD126,Environmental,Nitrofen,3
BD126,Environmental,Ochratoxin A,3
BD126,Environmental,Pioglitazone,3
BD126,Environmental,Styrene,3
BD126,Environmental,Vinyl acetate,3
BD126,Environmental,"1,2,3-Trichloropropane",2
BD126,Environmental,"1,4-Dioxane",2
BD126,Environmental,"2,6-Dimethylaniline",2
BD126,Environmental,2-(4-Chlorophenoxy)propionic acid,2
BD126,Environmental,2-Ethoxyethanol,2
BD126,Environmental,2-Nitropropane,2
BD126,Environmental,"3,3'-Dimethylbenzidine",2
BD126,Environmental,3-Chloro-2-methylpropene,2
BD126,Environmental,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD126,Environmental,4-Cresol,2
BD126,Environmental,Aflatoxin M1,2
BD126,Environmental,Aziridine,2
BD126,Environmental,Caffeate,2
BD126,Environmental,Chloral,2
BD126,Environmental,Etoposide,2
BD126,Environmental,Glu-P-1,2
BD126,Environmental,Hydrazine,2
BD126,Environmental,Microcystin LR,2
BD126,Environmental,Nitrogen mustard,2
BD126,Environmental,Tamoxifen,2
BD126,Environmental,Trinitrotoluene,2
BD126,Environmental,ortho-Toluidine,2
BD126,Environmental,para-(Dimethylamino)azobenzene,2
BD126,Environmental,3-Cresol,1
BD126,Environmental,Aflatoxin B1,1
BD126,Environmental,"Aflatoxin B1-endo-8,9-epoxide",1
BD126,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD126,Environmental,Aflatoxin Q1,1
BD126,Environmental,"Aflatoxin-M1-8,9-epoxide",1
BD126,Environmental,Benzophenone,1
BD126,Environmental,Benzyl alcohol,1
BD126,Environmental,Bromide,1
BD126,Environmental,Cobalt,1
BD126,Environmental,Cyclosporin A,1
BD126,Environmental,Diethyl phthalate,1
BD126,Environmental,Digoxin,1
BD126,Environmental,Glycidaldehyde,1
BD126,Environmental,Manganese(2+),1
BD126,Environmental,Phenolphthalein,1
BD126,Environmental,Sodium fluoride,1
BD126,Environmental,Strontium cation,1
BD126,Genomic,Diuron,45
BD126,Genomic,Benzidine,40
BD126,Genomic,Formaldehyde,30
BD126,Genomic,Lead nitrate,24
BD126,Genomic,Cypermethrin,21
BD126,Genomic,Amsacrine,18
BD126,Genomic,Chlorpyrifos,18
BD126,Genomic,"1,2-Dichloroethane",14
BD126,Genomic,Nitrite,14
BD126,Genomic,Dichlorvos,12
BD126,Genomic,Hydrochlorothiazide,12
BD126,Genomic,Streptozocin,12
BD126,Genomic,Sulfasalazine,9
BD126,Genomic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD126,Genomic,"3,3'-Dimethoxybenzidine",8
BD126,Genomic,Chlorpyrifos-methyl,8
BD126,Genomic,Endosulfan,8
BD126,Genomic,Benzo[a]pyrene,7
BD126,Genomic,Bis(2-chloroethyl)ether,6
BD126,Genomic,Chloral hydrate,6
BD126,Genomic,Chlorfenvinphos,6
BD126,Genomic,Cobaltous sulfate,6
BD126,Genomic,Epichlorohydrin,6
BD126,Genomic,Merphalan,6
BD126,Genomic,Methyl bromide,6
BD126,Genomic,Mitomycin,6
BD126,Genomic,Mitoxantrone,6
BD126,Genomic,Parathion,6
BD126,Genomic,Zalcitabine,6
BD126,Genomic,alpha-Chlorohydrin,6
BD126,Genomic,para-Aminoazobenzene,6
BD126,Genomic,"trans-1,3-Dichloropropene",6
BD126,Genomic,"1,2-Dibromo-3-chloropropane",4
BD126,Genomic,2-Naphthylamine,4
BD126,Genomic,Chloraminophenamide,4
BD126,Genomic,Fluoranthene,4
BD126,Genomic,Methyl chloride,4
BD126,Genomic,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD126,Genomic,Phenacetin,4
BD126,Genomic,Simazine,4
BD126,Genomic,Tetranitromethane,4
BD126,Genomic,"cis-1,3-Dichloropropene",4
BD126,Genomic,Captafol,3
BD126,Genomic,Chloramphenicol,3
BD126,Genomic,Danthron,3
BD126,Genomic,Dimethoate,3
BD126,Genomic,Nitrofen,3
BD126,Genomic,Pioglitazone,3
BD126,Genomic,Styrene,3
BD126,Genomic,"1,2,3-Trichloropropane",2
BD126,Genomic,"2,6-Dimethylaniline",2
BD126,Genomic,2-Nitropropane,2
BD126,Genomic,"3,3'-Dimethylbenzidine",2
BD126,Genomic,3-Chloro-2-methylpropene,2
BD126,Genomic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD126,Genomic,Aflatoxin M1,2
BD126,Genomic,Aziridine,2
BD126,Genomic,Chloral,2
BD126,Genomic,Ethyl methanesulfonate,2
BD126,Genomic,Etoposide,2
BD126,Genomic,Glu-P-1,2
BD126,Genomic,Hydrazine,2
BD126,Genomic,Methylnitrosourea,2
BD126,Genomic,Microcystin LR,2
BD126,Genomic,Nitrogen mustard,2
BD126,Genomic,Trinitrotoluene,2
BD126,Genomic,ortho-Toluidine,2
BD126,Genomic,para-(Dimethylamino)azobenzene,2
BD126,Genomic,Aflatoxin B1,1
BD126,Genomic,"Aflatoxin B1-endo-8,9-epoxide",1
BD126,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD126,Genomic,Aflatoxin Q1,1
BD126,Genomic,"Aflatoxin-M1-8,9-epoxide",1
BD126,Genomic,Cyclosporin A,1
BD126,Genomic,Glycidaldehyde,1
BD126,Nuclear Response,Diuron,45
BD126,Nuclear Response,Benzidine,40
BD126,Nuclear Response,Acetaldehyde,21
BD126,Nuclear Response,Chlorpyrifos,18
BD126,Nuclear Response,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD126,Nuclear Response,Chlorpyrifos-methyl,8
BD126,Nuclear Response,Tributyltin chloride,8
BD126,Nuclear Response,Benzo[a]pyrene,7
BD126,Nuclear Response,Chlorfenvinphos,6
BD126,Nuclear Response,Mitomycin,6
BD126,Nuclear Response,Parathion,6
BD126,Nuclear Response,para-Aminoazobenzene,6
BD126,Nuclear Response,Catechol,5
BD126,Nuclear Response,2-Naphthylamine,4
BD126,Nuclear Response,Fluoranthene,4
BD126,Nuclear Response,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD126,Nuclear Response,Phenylmercury acetate,4
BD126,Nuclear Response,Chlorothalonil,3
BD126,Nuclear Response,Danthron,3
BD126,Nuclear Response,Naled,3
BD126,Nuclear Response,Pioglitazone,3
BD126,Nuclear Response,"3,3'-Dimethylbenzidine",2
BD126,Nuclear Response,Caffeate,2
BD126,Nuclear Response,Etoposide,2
BD126,Nuclear Response,Glu-P-1,2
BD126,Nuclear Response,Hydrazine,2
BD126,Nuclear Response,Nitrogen mustard,2
BD126,Nuclear Response,Tamoxifen,2
BD126,Nuclear Response,para-(Dimethylamino)azobenzene,2
BD126,Nuclear Response,Digoxin,1
BD126,Nuclear Response,Phenolphthalein,1
BD126,Organic,Ammonia,134
BD126,Organic,Diuron,45
BD126,Organic,Benzidine,40
BD126,Organic,Carbon tetrachloride,30
BD126,Organic,Formaldehyde,30
BD126,Organic,Lead nitrate,24
BD126,Organic,Acetaldehyde,21
BD126,Organic,2-Chlorophenol,18
BD126,Organic,Amsacrine,18
BD126,Organic,Cadmium chloride,18
BD126,Organic,Chlorpyrifos,18
BD126,Organic,Methylmercury chloride,18
BD126,Organic,Copper,15
BD126,Organic,Thioacetamide,15
BD126,Organic,"1,2-Dichloroethane",14
BD126,Organic,Chloroform,14
BD126,Organic,Nitrite,14
BD126,Organic,4-Nitrophenol,12
BD126,Organic,Cacodylate,12
BD126,Organic,Dichlorvos,12
BD126,Organic,Hydrochlorothiazide,12
BD126,Organic,Mercuric chloride,12
BD126,Organic,Phenol,12
BD126,Organic,Streptozocin,12
BD126,Organic,Trichloroethene,12
BD126,Organic,Nitrate,10
BD126,Organic,Nickel chloride,9
BD126,Organic,Sulfasalazine,9
BD126,Organic,"1,1,2,2-Tetrachloroethane",8
BD126,Organic,"1,2-Dichlorobenzene",8
BD126,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD126,Organic,"3,3'-Dimethoxybenzidine",8
BD126,Organic,Arsenic,8
BD126,Organic,Arylmercury,8
BD126,Organic,Chlorpyrifos-methyl,8
BD126,Organic,Endosulfan,8
BD126,Organic,Tributyltin chloride,8
BD126,Organic,Zinc cation,8
BD126,Organic,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",8
BD126,Organic,Benzo[a]pyrene,7
BD126,Organic,Acenaphthene,6
BD126,Organic,Bis(2-chloroethyl)ether,6
BD126,Organic,Chloral hydrate,6
BD126,Organic,Chloramine,6
BD126,Organic,Chlorfenvinphos,6
BD126,Organic,Cobaltous sulfate,6
BD126,Organic,Epichlorohydrin,6
BD126,Organic,Merphalan,6
BD126,Organic,Methyl bromide,6
BD126,Organic,Mitomycin,6
BD126,Organic,Mitoxantrone,6
BD126,Organic,Naphthalene,6
BD126,Organic,Parathion,6
BD126,Organic,Sodium arsenite,6
BD126,Organic,Zalcitabine,6
BD126,Organic,alpha-Chlorohydrin,6
BD126,Organic,para-Aminoazobenzene,6
BD126,Organic,"trans-1,3-Dichloropropene",6
BD126,Organic,CO,5
BD126,Organic,Catechol,5
BD126,Organic,Lead,5
BD126,Organic,"1,1,2-Trichloroethane",4
BD126,Organic,"1,2-Dibromo-3-chloropropane",4
BD126,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD126,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD126,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD126,Organic,2-Naphthylamine,4
BD126,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD126,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD126,Organic,Chloraminophenamide,4
BD126,Organic,Dibutyl phthalate,4
BD126,Organic,Fluoranthene,4
BD126,Organic,Methyl chloride,4
BD126,Organic,Methyl isobutyl ketone,4
BD126,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD126,Organic,Nitromethane,4
BD126,Organic,Phenacetin,4
BD126,Organic,Phenylmercury acetate,4
BD126,Organic,Phenylmethanesulfonyl fluoride,4
BD126,Organic,Simazine,4
BD126,Organic,Tetranitromethane,4
BD126,Organic,Toluene,4
BD126,Organic,alpha-Hexachlorocyclohexane,4
BD126,Organic,"cis-1,3-Dichloropropene",4
BD126,Organic,Captafol,3
BD126,Organic,Chloramphenicol,3
BD126,Organic,Chlorothalonil,3
BD126,Organic,Danthron,3
BD126,Organic,Dimethoate,3
BD126,Organic,Ethanol,3
BD126,Organic,Naled,3
BD126,Organic,Nitrofen,3
BD126,Organic,Ochratoxin A,3
BD126,Organic,Pioglitazone,3
BD126,Organic,Styrene,3
BD126,Organic,Vinyl acetate,3
BD126,Organic,"1,2,3-Trichloropropane",2
BD126,Organic,"1,4-Dioxane",2
BD126,Organic,"2,6-Dimethylaniline",2
BD126,Organic,2-(4-Chlorophenoxy)propionic acid,2
BD126,Organic,2-Ethoxyethanol,2
BD126,Organic,2-Nitropropane,2
BD126,Organic,"3,3'-Dimethylbenzidine",2
BD126,Organic,3-Chloro-2-methylpropene,2
BD126,Organic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD126,Organic,4-Cresol,2
BD126,Organic,Aflatoxin M1,2
BD126,Organic,Aziridine,2
BD126,Organic,Caffeate,2
BD126,Organic,Chloral,2
BD126,Organic,Ethyl methanesulfonate,2
BD126,Organic,Etoposide,2
BD126,Organic,Glu-P-1,2
BD126,Organic,Hydrazine,2
BD126,Organic,Methylnitrosourea,2
BD126,Organic,Microcystin LR,2
BD126,Organic,Nitrogen mustard,2
BD126,Organic,Tamoxifen,2
BD126,Organic,Trinitrotoluene,2
BD126,Organic,ortho-Toluidine,2
BD126,Organic,para-(Dimethylamino)azobenzene,2
BD126,Organic,3-Cresol,1
BD126,Organic,Aflatoxin B1,1
BD126,Organic,"Aflatoxin B1-endo-8,9-epoxide",1
BD126,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD126,Organic,Aflatoxin Q1,1
BD126,Organic,"Aflatoxin-M1-8,9-epoxide",1
BD126,Organic,Benzophenone,1
BD126,Organic,Benzyl alcohol,1
BD126,Organic,Bromide,1
BD126,Organic,Cobalt,1
BD126,Organic,Cyclosporin A,1
BD126,Organic,Diethyl phthalate,1
BD126,Organic,Digoxin,1
BD126,Organic,Glycidaldehyde,1
BD126,Organic,Manganese(2+),1
BD126,Organic,Methyl tert-butyl ether,1
BD126,Organic,Phenolphthalein,1
BD126,Organic,Sodium fluoride,1
BD126,Organic,Strontium cation,1
BD126,Stress Response,Diuron,45
BD126,Stress Response,Benzidine,40
BD126,Stress Response,Acetaldehyde,21
BD126,Stress Response,Amsacrine,18
BD126,Stress Response,Chlorpyrifos,18
BD126,Stress Response,Methylmercury chloride,18
BD126,Stress Response,4-Nitrophenol,12
BD126,Stress Response,Dichlorvos,12
BD126,Stress Response,"3,3'-Dimethoxybenzidine",8
BD126,Stress Response,Chlorpyrifos-methyl,8
BD126,Stress Response,Endosulfan,8
BD126,Stress Response,Tributyltin chloride,8
BD126,Stress Response,Benzo[a]pyrene,7
BD126,Stress Response,para-Aminoazobenzene,6
BD126,Stress Response,Catechol,5
BD126,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD126,Stress Response,Fluoranthene,4
BD126,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD126,Stress Response,Nitromethane,4
BD126,Stress Response,Phenylmercury acetate,4
BD126,Stress Response,Captafol,3
BD126,Stress Response,Chlorothalonil,3
BD126,Stress Response,Danthron,3
BD126,Stress Response,Naled,3
BD126,Stress Response,Nitrofen,3
BD126,Stress Response,Etoposide,2
BD126,Stress Response,Methylnitrosourea,2
BD126,Stress Response,para-(Dimethylamino)azobenzene,2
BD126,Stress Response,Cyclosporin A,1
BD126,Stress Response,Digoxin,1
BD126,Stress Response,Phenolphthalein,1
BD127,Environmental,Ammonia,152
BD127,Environmental,Chloroform,42
BD127,Environmental,Carbon tetrachloride,35
BD127,Environmental,Benzidine,32
BD127,Environmental,Acetaldehyde,30
BD127,Environmental,Methylmercury chloride,30
BD127,Environmental,Catechol,25
BD127,Environmental,Chlorpyrifos,24
BD127,Environmental,Formaldehyde,21
BD127,Environmental,Salicylate,20
BD127,Environmental,Cadmium chloride,18
BD127,Environmental,Copper,18
BD127,Environmental,Dichlorvos,18
BD127,Environmental,Diuron,18
BD127,Environmental,Lead nitrate,18
BD127,Environmental,Sulfasalazine,18
BD127,Environmental,Thioacetamide,18
BD127,Environmental,Amsacrine,15
BD127,Environmental,Cypermethrin,15
BD127,Environmental,"1,2-Dichloroethane",14
BD127,Environmental,"3,3'-Dimethoxybenzidine",14
BD127,Environmental,Nitrite,14
BD127,Environmental,Chlorpyrifos-methyl,12
BD127,Environmental,Cyanide ion,12
BD127,Environmental,Tributyltin chloride,12
BD127,Environmental,Trichloroethene,12
BD127,Environmental,Phenol,10
BD127,Environmental,Streptozocin,10
BD127,Environmental,Dimethoate,9
BD127,Environmental,Nickel chloride,9
BD127,Environmental,"1,2-Dichlorobenzene",8
BD127,Environmental,Acrylonitrile,8
BD127,Environmental,Arsenic,8
BD127,Environmental,BHC,8
BD127,Environmental,Endosulfan,8
BD127,Environmental,Ethylbenzene,8
BD127,Environmental,Hydrochlorothiazide,8
BD127,Environmental,Mercuric chloride,8
BD127,Environmental,Nitrate,8
BD127,Environmental,alpha-Chlorohydrin,8
BD127,Environmental,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",8
BD127,Environmental,Benzo[a]pyrene,7
BD127,Environmental,"2,4-Dinitrotoluene",6
BD127,Environmental,"2,6-Dinitrotoluene",6
BD127,Environmental,Alachlor,6
BD127,Environmental,Bis(2-chloroethyl)ether,6
BD127,Environmental,Danthron,6
BD127,Environmental,Naphthalene,6
BD127,Environmental,ortho-Toluidine,6
BD127,Environmental,"trans-1,3-Dichloropropene",6
BD127,Environmental,Anthracene,5
BD127,Environmental,Fluorene,5
BD127,Environmental,"(+)-(3S,4R)-cis-3,4-Dihydroxy-3,4-dihydrofluorene",4
BD127,Environmental,"1,1,2-Trichloroethane",4
BD127,Environmental,"1,2-Dibromo-3-chloropropane",4
BD127,Environmental,1-Hydroxy-2-naphthoate,4
BD127,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD127,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BD127,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BD127,Environmental,"2,3,3',4,5-Pentachlorobiphenyl",4
BD127,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",4
BD127,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BD127,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD127,Environmental,"3-Carboxy-cis,cis-muconate",4
BD127,Environmental,3-Hydroxybenzoate,4
BD127,Environmental,"Anthracene-cis-1,2-dihydrodiol",4
BD127,Environmental,Arylmercury,4
BD127,Environmental,"Benzo[a]pyrene-cis-9,10-dihydrodiol",4
BD127,Environmental,Chloral hydrate,4
BD127,Environmental,Chloramine,4
BD127,Environmental,Chloraminophenamide,4
BD127,Environmental,Dibutyl phthalate,4
BD127,Environmental,Fluoren-9-ol,4
BD127,Environmental,Methyl bromide,4
BD127,Environmental,Methyl chloride,4
BD127,Environmental,Microcystin LR,4
BD127,Environmental,Mitoxantrone,4
BD127,Environmental,N-Methyl-N'-nitro-N-nitrosoguanidine,4
BD127,Environmental,"Naphthalene-1,2-diol",4
BD127,Environmental,Nitrobenzene,4
BD127,Environmental,Nitrogen mustard,4
BD127,Environmental,Nitromethane,4
BD127,Environmental,Phenacetin,4
BD127,Environmental,Phenylmercury acetate,4
BD127,Environmental,Phorate,4
BD127,Environmental,Simazine,4
BD127,Environmental,Vinyl fluoride,4
BD127,Environmental,alpha-Hexachlorocyclohexane,4
BD127,Environmental,"cis-1,3-Dichloropropene",4
BD127,Environmental,para-Aminoazobenzene,4
BD127,Environmental,"Aflatoxin B1exo-8,9-epoxide-GSH",3
BD127,Environmental,Bifenox,3
BD127,Environmental,Captafol,3
BD127,Environmental,Chloramphenicol,3
BD127,Environmental,Ethanol,3
BD127,Environmental,Styrene,3
BD127,Environmental,"1,2,3-Trichloropropane",2
BD127,Environmental,"1,2-Dibromoethane",2
BD127,Environmental,"1,3-Dichloro-2-propanol",2
BD127,Environmental,"1,4-Dioxane",2
BD127,Environmental,"2,6-Dimethylaniline",2
BD127,Environmental,2-Naphthylamine,2
BD127,Environmental,2-Nitropropane,2
BD127,Environmental,3-Chloro-2-methylpropene,2
BD127,Environmental,"4,4'-Methylenebis(N,N-dimethylaniline)",2
BD127,Environmental,Acetamide,2
BD127,Environmental,Acrylamide,2
BD127,Environmental,CO,2
BD127,Environmental,Cyclohexyl isocyanide,2
BD127,Environmental,Hydrazine,2
BD127,Environmental,Hydrogen cyanide,2
BD127,Environmental,"N,N'-Diacetylbenzidine",2
BD127,Environmental,Phenylmethanesulfonyl fluoride,2
BD127,Environmental,Tetranitromethane,2
BD127,Environmental,Thiocyanate,2
BD127,Environmental,Trinitrotoluene,2
BD127,Environmental,Vinyl acetate,2
BD127,Environmental,Zalcitabine,2
BD127,Environmental,Zinc cation,2
BD127,Environmental,2-Ethoxyethanol,1
BD127,Environmental,2-Methylnaphthalene,1
BD127,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD127,Environmental,Bromide,1
BD127,Environmental,Caffeate,1
BD127,Environmental,Cobalt,1
BD127,Environmental,Digoxin,1
BD127,Environmental,Ethyl acrylate,1
BD127,Environmental,Etoposide,1
BD127,Environmental,Glycidaldehyde,1
BD127,Environmental,Methane,1
BD127,Environmental,Methyl isobutyl ketone,1
