Sample,ko,cpd,compoundname,genesymbol,referenceAG,compoundclass,enzyme_activity
BD141,K01955,C00014,Ammonia,carB,ATSDR,Nitrogen-containing,synthase
BD141,K01956,C00014,Ammonia,carA,PSL,Nitrogen-containing,synthase
BD141,K01956,C00014,Ammonia,carA,ATSDR,Nitrogen-containing,synthase
BD141,K01961,C11371,Nafenopin,accC,IARC2B,Polyaromatic,carboxylase
BD141,K01962,C11371,Nafenopin,accA,IARC2B,Polyaromatic,carboxylase
BD141,K01963,C11371,Nafenopin,accD,IARC2B,Polyaromatic,carboxylase
BD141,K01971,C15233,Cadmium chloride,ligD,EPC,Metal,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,PSL,Metal,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,WFD,Metal,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,EPC,Inorganic,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,PSL,Inorganic,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,WFD,Inorganic,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,EPC,Chlorinated,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,PSL,Chlorinated,non-homologous end joining protein
BD141,K01971,C15233,Cadmium chloride,ligD,WFD,Chlorinated,non-homologous end joining protein
BD141,K18104,C01576,Etoposide,abcA,IARC1,Polyaromatic,ATP-binding
BD141,K18104,C05086,Cyclosporin A,abcA,IARC1,Nitrogen-containing,ATP-binding
BD141,K18104,C06956,Digoxin,abcA,IARC2B,Aliphatic,ATP-binding
BD141,K18104,C07041,Hydrochlorothiazide,abcA,IARC2B,Nitrogen-containing,ATP-binding
BD141,K18104,C07041,Hydrochlorothiazide,abcA,IARC2B,Sulfur-containing,ATP-binding
BD141,K18104,C07041,Hydrochlorothiazide,abcA,IARC2B,Chlorinated,ATP-binding
BD141,K18104,C07041,Hydrochlorothiazide,abcA,IARC2B,Aromatic,ATP-binding
BD141,K18104,C07207,Zalcitabine,abcA,IARC2B,Nitrogen-containing,ATP-binding
BD141,K18104,C09955,Ochratoxin A,abcA,IARC2B,Polyaromatic,ATP-binding
BD141,K18104,C09955,Ochratoxin A,abcA,IARC2B,Chlorinated,ATP-binding
BD141,K18104,C09955,Ochratoxin A,abcA,IARC2B,Nitrogen-containing,ATP-binding
BD141,K18104,C10984,Cypermethrin,abcA,EPC,Polyaromatic,ATP-binding
BD141,K18104,C10984,Cypermethrin,abcA,EPC,Chlorinated,ATP-binding
BD141,K18104,C10984,Cypermethrin,abcA,EPC,Nitrogen-containing,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,WFD,Chlorinated,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,EPC,Chlorinated,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,EPA,Chlorinated,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,ATSDR,Chlorinated,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,WFD,Inorganic,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,EPC,Inorganic,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,EPA,Inorganic,ATP-binding
BD141,K18104,C11090,Endosulfan,abcA,ATSDR,Inorganic,ATP-binding
BD141,K18104,C11195,Mitoxantrone,abcA,IARC2B,Nitrogen-containing,ATP-binding
BD141,K18104,C11195,Mitoxantrone,abcA,IARC2B,Polyaromatic,ATP-binding
BD141,K18104,C16038,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",abcA,IARC2B,Nitrogen-containing,ATP-binding
BD141,K18104,C16038,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",abcA,IARC2B,Aromatic,ATP-binding
BD141,K18104,C19256,Merphalan,abcA,IARC2B,Nitrogen-containing,ATP-binding
BD141,K18104,C19256,Merphalan,abcA,IARC2B,Chlorinated,ATP-binding
BD141,K18104,C19256,Merphalan,abcA,IARC2B,Aromatic,ATP-binding
BD141,K18104,C19312,Acenaphthene,abcA,ATSDR,Polyaromatic,ATP-binding
BD141,K18104,C19312,Acenaphthene,abcA,EPA,Polyaromatic,ATP-binding
BD141,K02083,C00014,Ammonia,allC,PSL,Nitrogen-containing,deiminase
BD141,K02083,C00014,Ammonia,allC,ATSDR,Nitrogen-containing,deiminase
BD141,K06016,C00014,Ammonia,pydC,PSL,Nitrogen-containing,ureidopropionase
BD141,K06016,C00014,Ammonia,pydC,ATSDR,Nitrogen-containing,ureidopropionase
BD141,K02111,C15224,Tributyltin chloride,ATPF1A,WFD,Metal,ATPase
BD141,K02111,C15224,Tributyltin chloride,ATPF1A,EPC,Metal,ATPase
BD141,K02111,C15224,Tributyltin chloride,ATPF1A,WFD,Organometallic,ATPase
BD141,K02111,C15224,Tributyltin chloride,ATPF1A,EPC,Organometallic,ATPase
BD141,K02112,C15224,Tributyltin chloride,ATPF1B,EPC,Metal,ATPase
BD141,K02112,C15224,Tributyltin chloride,ATPF1B,WFD,Metal,ATPase
BD141,K02112,C15224,Tributyltin chloride,ATPF1B,EPC,Organometallic,ATPase
BD141,K02112,C15224,Tributyltin chloride,ATPF1B,WFD,Organometallic,ATPase
BD141,K02189,C00084,Acetaldehyde,cbiG,IARC2B,Aliphatic,hydrolase
BD141,K02189,C00084,Acetaldehyde,cbiG,IARC1,Aliphatic,hydrolase
BD141,K02189,C00084,Acetaldehyde,cbiG,PSL,Aliphatic,hydrolase
BD141,K02274,C00070,Copper,coxA,PSL,Metal,oxidase
BD141,K02274,C00070,Copper,coxA,ATSDR,Metal,oxidase
BD141,K02274,C00070,Copper,coxA,EPA,Metal,oxidase
BD141,K02274,C16444,Benzidine,coxA,PSL,Aromatic,oxidase
BD141,K02274,C16444,Benzidine,coxA,ATSDR,Aromatic,oxidase
BD141,K02274,C16444,Benzidine,coxA,IARC1,Aromatic,oxidase
BD141,K02274,C16444,Benzidine,coxA,EPA,Aromatic,oxidase
BD141,K02274,C16444,Benzidine,coxA,PSL,Nitrogen-containing,oxidase
BD141,K02274,C16444,Benzidine,coxA,ATSDR,Nitrogen-containing,oxidase
BD141,K02274,C16444,Benzidine,coxA,IARC1,Nitrogen-containing,oxidase
BD141,K02274,C16444,Benzidine,coxA,EPA,Nitrogen-containing,oxidase
BD141,K02274,C19231,"3,3'-Dimethoxybenzidine",coxA,IARC2B,Nitrogen-containing,oxidase
BD141,K02274,C19231,"3,3'-Dimethoxybenzidine",coxA,IARC2B,Polyaromatic,oxidase
BD141,K02275,C00070,Copper,coxB,ATSDR,Metal,oxidase
BD141,K02275,C00070,Copper,coxB,EPA,Metal,oxidase
BD141,K02275,C00070,Copper,coxB,PSL,Metal,oxidase
BD141,K02275,C16444,Benzidine,coxB,PSL,Aromatic,oxidase
BD141,K02275,C16444,Benzidine,coxB,ATSDR,Aromatic,oxidase
BD141,K02275,C16444,Benzidine,coxB,IARC1,Aromatic,oxidase
BD141,K02275,C16444,Benzidine,coxB,EPA,Aromatic,oxidase
BD141,K02275,C16444,Benzidine,coxB,PSL,Nitrogen-containing,oxidase
BD141,K02275,C16444,Benzidine,coxB,ATSDR,Nitrogen-containing,oxidase
BD141,K02275,C16444,Benzidine,coxB,IARC1,Nitrogen-containing,oxidase
BD141,K02275,C16444,Benzidine,coxB,EPA,Nitrogen-containing,oxidase
BD141,K02275,C19231,"3,3'-Dimethoxybenzidine",coxB,IARC2B,Nitrogen-containing,oxidase
BD141,K02275,C19231,"3,3'-Dimethoxybenzidine",coxB,IARC2B,Polyaromatic,oxidase
BD141,K02276,C00070,Copper,coxC,ATSDR,Metal,oxidase
BD141,K02276,C00070,Copper,coxC,EPA,Metal,oxidase
BD141,K02276,C00070,Copper,coxC,PSL,Metal,oxidase
BD141,K02276,C16444,Benzidine,coxC,IARC1,Aromatic,oxidase
BD141,K02276,C16444,Benzidine,coxC,EPA,Aromatic,oxidase
BD141,K02276,C16444,Benzidine,coxC,PSL,Aromatic,oxidase
BD141,K02276,C16444,Benzidine,coxC,ATSDR,Aromatic,oxidase
BD141,K02276,C16444,Benzidine,coxC,IARC1,Nitrogen-containing,oxidase
BD141,K02276,C16444,Benzidine,coxC,EPA,Nitrogen-containing,oxidase
BD141,K02276,C16444,Benzidine,coxC,PSL,Nitrogen-containing,oxidase
BD141,K02276,C16444,Benzidine,coxC,ATSDR,Nitrogen-containing,oxidase
BD141,K02276,C19231,"3,3'-Dimethoxybenzidine",coxC,IARC2B,Nitrogen-containing,oxidase
BD141,K02276,C19231,"3,3'-Dimethoxybenzidine",coxC,IARC2B,Polyaromatic,oxidase
BD141,K02277,C00070,Copper,coxD,ATSDR,Metal,oxidase
BD141,K02277,C00070,Copper,coxD,PSL,Metal,oxidase
BD141,K02277,C00070,Copper,coxD,EPA,Metal,oxidase
BD141,K02277,C16444,Benzidine,coxD,PSL,Aromatic,oxidase
BD141,K02277,C16444,Benzidine,coxD,ATSDR,Aromatic,oxidase
BD141,K02277,C16444,Benzidine,coxD,IARC1,Aromatic,oxidase
BD141,K02277,C16444,Benzidine,coxD,EPA,Aromatic,oxidase
BD141,K02277,C16444,Benzidine,coxD,PSL,Nitrogen-containing,oxidase
BD141,K02277,C16444,Benzidine,coxD,ATSDR,Nitrogen-containing,oxidase
BD141,K02277,C16444,Benzidine,coxD,IARC1,Nitrogen-containing,oxidase
BD141,K02277,C16444,Benzidine,coxD,EPA,Nitrogen-containing,oxidase
BD141,K02277,C19231,"3,3'-Dimethoxybenzidine",coxD,IARC2B,Nitrogen-containing,oxidase
BD141,K02277,C19231,"3,3'-Dimethoxybenzidine",coxD,IARC2B,Polyaromatic,oxidase
BD141,K02437,C00014,Ammonia,gcvH,PSL,Nitrogen-containing,glycine cleavage system
BD141,K02437,C00014,Ammonia,gcvH,ATSDR,Nitrogen-containing,glycine cleavage system
BD141,K02469,C01553,Amsacrine,gyrA,IARC2B,Polyaromatic,gyrase
BD141,K02469,C01553,Amsacrine,gyrA,IARC2B,Nitrogen-containing,gyrase
BD141,K02469,C01553,Amsacrine,gyrA,IARC2B,Sulfur-containing,gyrase
BD141,K02470,C01553,Amsacrine,gyrB,IARC2B,Polyaromatic,gyrase
BD141,K02470,C01553,Amsacrine,gyrB,IARC2B,Nitrogen-containing,gyrase
BD141,K02470,C01553,Amsacrine,gyrB,IARC2B,Sulfur-containing,gyrase
BD141,K02500,C00014,Ammonia,hisF,PSL,Nitrogen-containing,synthase
BD141,K02500,C00014,Ammonia,hisF,ATSDR,Nitrogen-containing,synthase
BD141,K02501,C00014,Ammonia,hisH,ATSDR,Nitrogen-containing,synthase
BD141,K02501,C00014,Ammonia,hisH,PSL,Nitrogen-containing,synthase
BD141,K02564,C00014,Ammonia,nagB,PSL,Nitrogen-containing,deaminase
BD141,K02564,C00014,Ammonia,nagB,ATSDR,Nitrogen-containing,deaminase
BD141,K02621,C01553,Amsacrine,parC,IARC2B,Polyaromatic,topoisomerase
BD141,K02621,C01553,Amsacrine,parC,IARC2B,Nitrogen-containing,topoisomerase
BD141,K02621,C01553,Amsacrine,parC,IARC2B,Sulfur-containing,topoisomerase
BD141,K02622,C01553,Amsacrine,parE,IARC2B,Polyaromatic,topoisomerase
BD141,K02622,C01553,Amsacrine,parE,IARC2B,Nitrogen-containing,topoisomerase
BD141,K02622,C01553,Amsacrine,parE,IARC2B,Sulfur-containing,topoisomerase
BD141,K02825,C19304,Thiouracil,pyrR,IARC2B,Nitrogen-containing,phosphoribosyltransferase
BD141,K02825,C19304,Thiouracil,pyrR,IARC2B,Sulfur-containing,phosphoribosyltransferase
BD141,K02825,C19304,Thiouracil,pyrR,IARC2B,Aliphatic,phosphoribosyltransferase
BD141,K03147,C00237,CO,thiC,ATSDR,Inorganic,synthase
BD141,K03153,C14449,Epichlorohydrin,thiO,IARC2A,Chlorinated,oxidase
BD141,K03153,C14449,Epichlorohydrin,thiO,IARC2A,Aliphatic,oxidase
BD141,K03153,C00014,Ammonia,thiO,PSL,Nitrogen-containing,oxidase
BD141,K03153,C00014,Ammonia,thiO,ATSDR,Nitrogen-containing,oxidase
BD141,K03168,C01553,Amsacrine,topA,IARC2B,Polyaromatic,topoisomerase
BD141,K03168,C01553,Amsacrine,topA,IARC2B,Nitrogen-containing,topoisomerase
BD141,K03168,C01553,Amsacrine,topA,IARC2B,Sulfur-containing,topoisomerase
BD141,K03169,C01553,Amsacrine,topB,IARC2B,Polyaromatic,topoisomerase
BD141,K03169,C01553,Amsacrine,topB,IARC2B,Nitrogen-containing,topoisomerase
BD141,K03169,C01553,Amsacrine,topB,IARC2B,Sulfur-containing,topoisomerase
BD141,K03186,C00146,Phenol,ubiX,CONAMA,Aromatic,prenyltransferase
BD141,K03186,C00146,Phenol,ubiX,ATSDR,Aromatic,prenyltransferase
BD141,K03186,C00146,Phenol,ubiX,EPA,Aromatic,prenyltransferase
BD141,K03186,C00146,Phenol,ubiX,PSL,Aromatic,prenyltransferase
BD141,K03186,C01197,Caffeate,ubiX,IARC2B,Aromatic,prenyltransferase
BD141,K03386,C19359,Chloramine,PRDX2_4,PSL,Nitrogen-containing,peroxiredoxin
BD141,K03386,C19359,Chloramine,PRDX2_4,PSL,Chlorinated,peroxiredoxin
BD141,K22213,C01467,3-Cresol,PATG,EPA,Aromatic,decarboxylase
BD141,K03411,C00014,Ammonia,cheD,PSL,Nitrogen-containing,chemotaxis
BD141,K03411,C00014,Ammonia,cheD,ATSDR,Nitrogen-containing,chemotaxis
BD141,K03412,C00014,Ammonia,cheB,PSL,Nitrogen-containing,chemotaxis
BD141,K03412,C00014,Ammonia,cheB,ATSDR,Nitrogen-containing,chemotaxis
BD141,K03564,C19359,Chloramine,BCP,PSL,Nitrogen-containing,peroxiredoxin
BD141,K03564,C19359,Chloramine,BCP,PSL,Chlorinated,peroxiredoxin
BD141,K03707,C00014,Ammonia,tenA,PSL,Nitrogen-containing,thiaminase
BD141,K03707,C00014,Ammonia,tenA,ATSDR,Nitrogen-containing,thiaminase
BD141,K03735,C00014,Ammonia,eutB,PSL,Nitrogen-containing,ammonia-lyase
BD141,K03735,C00014,Ammonia,eutB,ATSDR,Nitrogen-containing,ammonia-lyase
BD141,K03735,C00084,Acetaldehyde,eutB,IARC1,Aliphatic,ammonia-lyase
BD141,K03735,C00084,Acetaldehyde,eutB,PSL,Aliphatic,ammonia-lyase
BD141,K03735,C00084,Acetaldehyde,eutB,IARC2B,Aliphatic,ammonia-lyase
BD141,K03736,C00014,Ammonia,eutC,PSL,Nitrogen-containing,ammonia-lyase
BD141,K03736,C00014,Ammonia,eutC,ATSDR,Nitrogen-containing,ammonia-lyase
BD141,K03736,C00084,Acetaldehyde,eutC,IARC2B,Aliphatic,ammonia-lyase
BD141,K03736,C00084,Acetaldehyde,eutC,IARC1,Aliphatic,ammonia-lyase
BD141,K03736,C00084,Acetaldehyde,eutC,PSL,Aliphatic,ammonia-lyase
BD141,K03742,C00014,Ammonia,pncC,PSL,Nitrogen-containing,amidase
BD141,K03742,C00014,Ammonia,pncC,ATSDR,Nitrogen-containing,amidase
BD141,K03743,C00014,Ammonia,pncC,PSL,Nitrogen-containing,amidase
BD141,K03743,C00014,Ammonia,pncC,ATSDR,Nitrogen-containing,amidase
BD141,K03781,C00067,Formaldehyde,katE,PSL,Aliphatic,catalase
BD141,K03781,C00067,Formaldehyde,katE,IARC1,Aliphatic,catalase
BD141,K03781,C00067,Formaldehyde,katE,ATSDR,Aliphatic,catalase
BD141,K03782,C00067,Formaldehyde,katG,PSL,Aliphatic,catalase
BD141,K03782,C00067,Formaldehyde,katG,IARC1,Aliphatic,catalase
BD141,K03782,C00067,Formaldehyde,katG,ATSDR,Aliphatic,catalase
BD141,K03787,C07210,Zidovudine,surE,IARC2B,Nitrogen-containing,nucleotidase
BD141,K03787,C07561,Carbon tetrachloride,surE,ATSDR,Chlorinated,nucleotidase
BD141,K03787,C07561,Carbon tetrachloride,surE,CONAMA,Chlorinated,nucleotidase
BD141,K03787,C07561,Carbon tetrachloride,surE,IARC2B,Chlorinated,nucleotidase
BD141,K03787,C07561,Carbon tetrachloride,surE,EPA,Chlorinated,nucleotidase
BD141,K03787,C07561,Carbon tetrachloride,surE,EPC,Chlorinated,nucleotidase
BD141,K03787,C19302,Thioacetamide,surE,IARC2B,Nitrogen-containing,nucleotidase
BD141,K03787,C19302,Thioacetamide,surE,IARC2B,Sulfur-containing,nucleotidase
BD141,K03787,C19302,Thioacetamide,surE,IARC2B,Aliphatic,nucleotidase
BD141,K03886,C18428,Diuron,qcrA,ATSDR,Nitrogen-containing,reductase
BD141,K03886,C18428,Diuron,qcrA,WFD,Nitrogen-containing,reductase
BD141,K03886,C18428,Diuron,qcrA,EPC,Nitrogen-containing,reductase
BD141,K03886,C18428,Diuron,qcrA,ATSDR,Chlorinated,reductase
BD141,K03886,C18428,Diuron,qcrA,WFD,Chlorinated,reductase
BD141,K03886,C18428,Diuron,qcrA,EPC,Chlorinated,reductase
BD141,K03886,C18428,Diuron,qcrA,ATSDR,Aromatic,reductase
BD141,K03886,C18428,Diuron,qcrA,WFD,Aromatic,reductase
BD141,K03886,C18428,Diuron,qcrA,EPC,Aromatic,reductase
BD141,K03887,C18428,Diuron,qcrB,ATSDR,Nitrogen-containing,reductase
BD141,K03887,C18428,Diuron,qcrB,WFD,Nitrogen-containing,reductase
BD141,K03887,C18428,Diuron,qcrB,EPC,Nitrogen-containing,reductase
BD141,K03887,C18428,Diuron,qcrB,ATSDR,Chlorinated,reductase
BD141,K03887,C18428,Diuron,qcrB,WFD,Chlorinated,reductase
BD141,K03887,C18428,Diuron,qcrB,EPC,Chlorinated,reductase
BD141,K03887,C18428,Diuron,qcrB,ATSDR,Aromatic,reductase
BD141,K03887,C18428,Diuron,qcrB,WFD,Aromatic,reductase
BD141,K03887,C18428,Diuron,qcrB,EPC,Aromatic,reductase
BD141,K03888,C18428,Diuron,qcrC,ATSDR,Nitrogen-containing,reductase
BD141,K03888,C18428,Diuron,qcrC,WFD,Nitrogen-containing,reductase
BD141,K03888,C18428,Diuron,qcrC,EPC,Nitrogen-containing,reductase
BD141,K03888,C18428,Diuron,qcrC,ATSDR,Chlorinated,reductase
BD141,K03888,C18428,Diuron,qcrC,WFD,Chlorinated,reductase
BD141,K03888,C18428,Diuron,qcrC,EPC,Chlorinated,reductase
BD141,K03888,C18428,Diuron,qcrC,ATSDR,Aromatic,reductase
BD141,K03888,C18428,Diuron,qcrC,WFD,Aromatic,reductase
BD141,K03888,C18428,Diuron,qcrC,EPC,Aromatic,reductase
BD141,K03928,C07591,Phenacetin,yvaK,IARC2A,Aromatic,carboxylesterase
BD141,K03928,C07591,Phenacetin,yvaK,IARC2A,Nitrogen-containing,carboxylesterase
BD141,K03928,C10984,Cypermethrin,yvaK,EPC,Polyaromatic,carboxylesterase
BD141,K03928,C10984,Cypermethrin,yvaK,EPC,Chlorinated,carboxylesterase
BD141,K03928,C10984,Cypermethrin,yvaK,EPC,Nitrogen-containing,carboxylesterase
BD141,K03928,C14214,Dibutyl phthalate,yvaK,EPA,Aromatic,carboxylesterase
BD141,K03928,C14214,Dibutyl phthalate,yvaK,CONAMA,Aromatic,carboxylesterase
BD141,K03928,C14214,Dibutyl phthalate,yvaK,PSL,Aromatic,carboxylesterase
BD141,K03928,C14214,Dibutyl phthalate,yvaK,ATSDR,Aromatic,carboxylesterase
BD141,K03928,C14322,Chlorpyrifos,yvaK,EPC,Organophosphorus,carboxylesterase
BD141,K03928,C14322,Chlorpyrifos,yvaK,WFD,Organophosphorus,carboxylesterase
BD141,K03928,C14322,Chlorpyrifos,yvaK,ATSDR,Organophosphorus,carboxylesterase
BD141,K03928,C14322,Chlorpyrifos,yvaK,EPC,Chlorinated,carboxylesterase
BD141,K03928,C14322,Chlorpyrifos,yvaK,WFD,Chlorinated,carboxylesterase
BD141,K03928,C14322,Chlorpyrifos,yvaK,ATSDR,Chlorinated,carboxylesterase
BD141,K03928,C14326,Dimethoate,yvaK,ATSDR,Nitrogen-containing,carboxylesterase
BD141,K03928,C14326,Dimethoate,yvaK,ATSDR,Organophosphorus,carboxylesterase
BD141,K03928,C14326,Dimethoate,yvaK,ATSDR,Sulfur-containing,carboxylesterase
BD141,K03928,C14403,ortho-Toluidine,yvaK,IARC1,Aromatic,carboxylesterase
BD141,K03928,C14403,ortho-Toluidine,yvaK,IARC1,Nitrogen-containing,carboxylesterase
BD141,K03928,C14430,Dichlorvos,yvaK,ATSDR,Organophosphorus,carboxylesterase
BD141,K03928,C14430,Dichlorvos,yvaK,IARC2B,Organophosphorus,carboxylesterase
BD141,K03928,C14430,Dichlorvos,yvaK,EPC,Organophosphorus,carboxylesterase
BD141,K03928,C14430,Dichlorvos,yvaK,ATSDR,Chlorinated,carboxylesterase
BD141,K03928,C14430,Dichlorvos,yvaK,IARC2B,Chlorinated,carboxylesterase
BD141,K03928,C14430,Dichlorvos,yvaK,EPC,Chlorinated,carboxylesterase
BD141,K03928,C14520,Chlorpyrifos-methyl,yvaK,EPC,Organophosphorus,carboxylesterase
BD141,K03928,C14520,Chlorpyrifos-methyl,yvaK,EPC,Chlorinated,carboxylesterase
BD141,K03928,C14520,Chlorpyrifos-methyl,yvaK,EPC,Nitrogen-containing,carboxylesterase
BD141,K03928,C14520,Chlorpyrifos-methyl,yvaK,EPC,Sulfur-containing,carboxylesterase
BD141,K03928,C14687,2-Ethoxyethanol,yvaK,PSL,Aliphatic,carboxylesterase
BD141,K03928,C19309,Vinyl acetate,yvaK,IARC2B,Aliphatic,carboxylesterase
BD141,K03928,C05361,Hydrazine,yvaK,ATSDR,Nitrogen-containing,carboxylesterase
BD141,K03928,C05361,Hydrazine,yvaK,IARC2A,Nitrogen-containing,carboxylesterase
BD141,K03928,C11004,"2,6-Dimethylaniline",yvaK,IARC2B,Aromatic,carboxylesterase
BD141,K03928,C11004,"2,6-Dimethylaniline",yvaK,IARC2B,Nitrogen-containing,carboxylesterase
BD141,K04019,C00014,Ammonia,eutA,PSL,Nitrogen-containing,utilization
BD141,K04019,C00014,Ammonia,eutA,ATSDR,Nitrogen-containing,utilization
BD141,K04019,C00084,Acetaldehyde,eutA,IARC2B,Aliphatic,utilization
BD141,K04019,C00084,Acetaldehyde,eutA,IARC1,Aliphatic,utilization
BD141,K04019,C00084,Acetaldehyde,eutA,PSL,Aliphatic,utilization
BD141,K04073,C00084,Acetaldehyde,mhpF,IARC2B,Aliphatic,dehydrogenase
BD141,K04073,C00084,Acetaldehyde,mhpF,IARC1,Aliphatic,dehydrogenase
BD141,K04073,C00084,Acetaldehyde,mhpF,PSL,Aliphatic,dehydrogenase
BD141,K04077,C06269,Arsenic,groEL,ATSDR,Metal,chaperonin
BD141,K04077,C06269,Arsenic,groEL,PSL,Metal,chaperonin
BD141,K04077,C06269,Arsenic,groEL,IARC1,Metal,chaperonin
BD141,K04077,C06269,Arsenic,groEL,EPA,Metal,chaperonin
BD141,K04486,C11687,Aziridine,E3.1.3.15B,IARC2B,Nitrogen-containing,phosphatase
BD141,K04486,C11687,Aziridine,E3.1.3.15B,IARC2B,Aliphatic,phosphatase
BD141,K04564,C11151,Phenylmercury acetate,SOD2,WFD,Organometallic,dismutase
BD141,K04564,C11151,Phenylmercury acetate,SOD2,EPC,Organometallic,dismutase
BD141,K04564,C11151,Phenylmercury acetate,SOD2,WFD,Aromatic,dismutase
BD141,K04564,C11151,Phenylmercury acetate,SOD2,EPC,Aromatic,dismutase
BD141,K05306,C00084,Acetaldehyde,phnX,IARC2B,Aliphatic,hydrolase
BD141,K05306,C00084,Acetaldehyde,phnX,IARC1,Aliphatic,hydrolase
BD141,K05306,C00084,Acetaldehyde,phnX,PSL,Aliphatic,hydrolase
BD141,K05396,C00014,Ammonia,dcyD,PSL,Nitrogen-containing,desulfhydrase
BD141,K05396,C00014,Ammonia,dcyD,ATSDR,Nitrogen-containing,desulfhydrase
BD141,K17950,C00014,Ammonia,cuyA,PSL,Nitrogen-containing,sulfo-lyase
BD141,K17950,C00014,Ammonia,cuyA,ATSDR,Nitrogen-containing,sulfo-lyase
BD141,K05601,C00014,Ammonia,hcp,PSL,Nitrogen-containing,reductase
BD141,K05601,C00014,Ammonia,hcp,ATSDR,Nitrogen-containing,reductase
BD141,K05810,C17383,Cobaltous sulfate,LACC1,IARC2B,Metal,nucleoside
BD141,K05810,C17383,Cobaltous sulfate,LACC1,IARC2B,Inorganic,nucleoside
BD141,K05810,C00014,Ammonia,LACC1,PSL,Nitrogen-containing,nucleoside
BD141,K05810,C00014,Ammonia,LACC1,ATSDR,Nitrogen-containing,nucleoside
BD141,K05916,C00244,Nitrate,hmp,ATSDR,Nitrogen-containing,dioxygenase
BD141,K05916,C00244,Nitrate,hmp,ATSDR,Inorganic,dioxygenase
BD141,K15765,C00067,Formaldehyde,tmoF,ATSDR,Aliphatic,monooxygenase
BD141,K15765,C00067,Formaldehyde,tmoF,PSL,Aliphatic,monooxygenase
BD141,K15765,C00067,Formaldehyde,tmoF,IARC1,Aliphatic,monooxygenase
BD141,K15765,C00556,Benzyl alcohol,tmoF,PSL,Aromatic,monooxygenase
BD141,K15765,C01455,Toluene,tmoF,ATSDR,Aromatic,monooxygenase
BD141,K15765,C01455,Toluene,tmoF,CONAMA,Aromatic,monooxygenase
BD141,K15765,C01455,Toluene,tmoF,EPA,Aromatic,monooxygenase
BD141,K15765,C01455,Toluene,tmoF,PSL,Aromatic,monooxygenase
BD141,K15765,C01467,3-Cresol,tmoF,EPA,Aromatic,monooxygenase
BD141,K15765,C01468,4-Cresol,tmoF,ATSDR,Aromatic,monooxygenase
BD141,K15765,C01468,4-Cresol,tmoF,EPA,Aromatic,monooxygenase
BD141,K06019,C14711,Nickel chloride,ppaX,WFD,Metal,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,EPC,Metal,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,PSL,Metal,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,WFD,Inorganic,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,EPC,Inorganic,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,PSL,Inorganic,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,WFD,Chlorinated,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,EPC,Chlorinated,pyrophosphatase
BD141,K06019,C14711,Nickel chloride,ppaX,PSL,Chlorinated,pyrophosphatase
BD141,K06215,C00014,Ammonia,pdxS,ATSDR,Nitrogen-containing,synthase
BD141,K06215,C00014,Ammonia,pdxS,PSL,Nitrogen-containing,synthase
BD141,K06911,C00237,CO,PIR,ATSDR,Inorganic,dioxygenase
BD141,K06920,C00014,Ammonia,queC,PSL,Nitrogen-containing,synthase
BD141,K06920,C00014,Ammonia,queC,ATSDR,Nitrogen-containing,synthase
BD141,K07130,C11906,Sodium arsenite,kynB,ATSDR,Inorganic,arylformamidase
BD141,K07130,C11906,Sodium arsenite,kynB,ATSDR,Metal,arylformamidase
BD141,K07130,C14326,Dimethoate,kynB,ATSDR,Nitrogen-containing,arylformamidase
BD141,K07130,C14326,Dimethoate,kynB,ATSDR,Organophosphorus,arylformamidase
BD141,K07130,C14326,Dimethoate,kynB,ATSDR,Sulfur-containing,arylformamidase
BD141,K07130,C14403,ortho-Toluidine,kynB,IARC1,Aromatic,arylformamidase
BD141,K07130,C14403,ortho-Toluidine,kynB,IARC1,Nitrogen-containing,arylformamidase
BD141,K07130,C14520,Chlorpyrifos-methyl,kynB,EPC,Organophosphorus,arylformamidase
BD141,K07130,C14520,Chlorpyrifos-methyl,kynB,EPC,Chlorinated,arylformamidase
