Sample,ko,Gene,Pathway,compound_pathway
BD107,K14581,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD107,K14581,xylZ,C_Benzoate_degradation,Aromatics
BD107,K16161,benC,C_Benzoate_degradation,Aromatics
BD107,K16161,xylZ,C_Benzoate_degradation,Aromatics
BD107,K06999,est,D_PU,Polymers
BD107,K06999,est,D_PET,Polymers
BD107,K06999,est,D_PBSA,Polymers
BD107,K06999,est,D_PCL,Polymers
BD107,K06999,est,D_PBAT,Polymers
BD107,K06999,est,D_PLA,Polymers
BD107,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD107,K07275,alkL,A_Hydrocarbon_uptake,Alkanes
BD107,K07823,pcaF,C_Catechol_degradation,Aromatics
BD107,K07823,pcaF,C_Protocatechuate_degradation,Aromatics
BD107,K10804,est,D_PU,Polymers
BD107,K10804,est,D_PET,Polymers
BD107,K10804,est,D_PBSA,Polymers
BD107,K10804,est,D_PCL,Polymers
BD107,K10804,est,D_PBAT,Polymers
BD107,K10804,est,D_PLA,Polymers
BD107,K16048,styB,C_Styrene_degradation,Aromatics
BD107,K16050,bphD,C_Biphenyl_degradation,Aromatics
BD107,K16692,wzc,E_Emulsan,Biosurfactant
BD107,K17763,BAY15_3292,D_PVA,Polymers
BD107,K18364,xylJ,C_Catechol_degradation,Aromatics
BD108,K00019,hbd,D_PHBV,Polymers
BD108,K00019,hbd,D_PHA,Polymers
BD108,K00019,hbd,D_P3HV,Polymers
BD108,K00097,tphB,C_Terephthalate_degradation,Aromatics
BD108,K00104,pchF,C_Toluene_degradation,Aromatics
BD108,K00108,alkJ_adh,A_Auxiliar_alkane_gene,Alkanes
BD108,K00108,pegA,D_PEG,Polymers
BD108,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD108,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD108,K00128,dpgC,C_Toluene_degradation,Aromatics
BD108,K00128,mdlD,C_Toluene_degradation,Aromatics
BD108,K00128,pchA,C_Toluene_degradation,Aromatics
BD108,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD108,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD108,K00128,pegC,D_PEG,Polymers
BD108,K00154,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD108,K00154,dpgC,C_Toluene_degradation,Aromatics
BD108,K00154,mdlD,C_Toluene_degradation,Aromatics
BD108,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD108,K02823,prmB,A_Subterminal_oxidation,Alkanes
BD108,K02823,isoF,B_Isoprene_degradation,Alkenes
BD108,K02823,xamoF,B_Propene_degradation,Alkenes
BD108,K02823,antC,C_Anthranilate_degradation,Aromatics
BD108,K02823,benC,C_Benzoate_degradation,Aromatics
BD108,K02823,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD108,K02823,tphA1I,C_Terephthalate_degradation,Aromatics
BD108,K02823,xylZ,C_Benzoate_degradation,Aromatics
BD108,K17828,benC,C_Benzoate_degradation,Aromatics
BD108,K00351,dmpP,C_Phenol_degradation,Aromatics
BD108,K00351,tmoF,C_Toluene_degradation,Aromatics
BD108,K00351,tomA5,C_Toluene_degradation,Aromatics
BD108,K00354,abmA,C_Anthranilate_degradation,Aromatics
BD108,K00362,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD108,K00362,andAa,C_Anthranilate_degradation,Aromatics
BD108,K00362,padAd1,C_Phthalate_degradation,Aromatics
BD108,K05297,alkG_rubA_rdx,A_Terminal/biterminal_oxidation,Alkanes
BD108,K05297,alkG_rubA1_rdx,A_Terminal/biterminal_oxidation,Alkanes
BD108,K05297,alkG_rubA2_rdx,A_Terminal/biterminal_oxidation,Alkanes
BD108,K05297,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD108,K00363,andAb,C_Anthranilate_degradation,Aromatics
BD108,K00363,bedB,C_Benzene_degradation,Aromatics
BD108,K00363,bphAc,C_Biphenyl_degradation,Aromatics
BD108,K00363,nagAb,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD108,K00363,todB,C_Toluene_degradation,Aromatics
BD108,K01061,phaZ,D_P4HB,Polymers
BD108,K01061,phaZ,D_PEA,Polymers
BD108,K01061,phaZ,D_P3HP,Polymers
BD108,K01061,phaZ,D_PHBV,Polymers
BD108,K01061,phaZ,D_PHO,Polymers
BD108,K01061,phaZ,D_PPL,Polymers
BD108,K01061,phaZ,D_PHB,Polymers
BD108,K01061,phaZ,D_PHA,Polymers
BD108,K01061,phaZ,D_PHPV,Polymers
BD108,K01061,phaZ,D_PCL,Polymers
BD108,K01061,phaZ,D_PES,Polymers
BD108,K00382,xecC,B_Propene_degradation,Alkenes
BD108,K00406,pchC,C_Toluene_degradation,Aromatics
BD108,K00428,latA,D_NR,Polymers
BD108,K00523,antC,C_Anthranilate_degradation,Aromatics
BD108,K00523,benC,C_Benzoate_degradation,Aromatics
BD108,K00523,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD108,K00523,tphA1I,C_Terephthalate_degradation,Aromatics
BD108,K00523,xylZ,C_Benzoate_degradation,Aromatics
BD108,K00528,xamoF,B_Propene_degradation,Alkenes
BD108,K00528,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD108,K00528,tphA1I,C_Terephthalate_degradation,Aromatics
BD108,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD108,K00549,xecA,B_Propene_degradation,Alkenes
BD108,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD108,K00632,pcaF,C_Catechol_degradation,Aromatics
BD108,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD108,K00633,at,E_Sophorolipids,Biosurfactant
BD108,K00661,at,E_Sophorolipids,Biosurfactant
BD108,K00645,ituD,E_Iturin,Biosurfactant
BD108,K00799,isoI,B_Isoprene_degradation,Alkenes
BD108,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD108,K01046,estA,D_PBAT,Polymers
BD108,K01046,FB4_0780,D_PBAT,Polymers
BD108,K01046,lip,D_PU,Polymers
BD108,K01046,lip,D_PET,Polymers
BD108,K01046,lipA,D_PET,Polymers
BD108,K01046,lipA,D_PCL,Polymers
BD108,K01046,lipA,D_PBSA,Polymers
BD108,K01046,plaA,D_PLA,Polymers
BD108,K01046,plaM4,D_PBS,Polymers
BD108,K01046,plaM4,D_PES,Polymers
BD108,K01046,plaM4,D_PHA,Polymers
BD108,K01046,plaM4,D_PBSA,Polymers
BD108,K01046,plaM4,D_PCL,Polymers
BD108,K01046,plaM4,D_PHB,Polymers
BD108,K01046,plaM4,D_PLA,Polymers
BD108,K01046,plaM5,D_PLA,Polymers
BD108,K01055,pcaD,C_Catechol_degradation,Aromatics
BD108,K01055,pcaD,C_Protocatechuate_degradation,Aromatics
BD108,K14727,pcaD,C_Catechol_degradation,Aromatics
BD108,K14727,pcaD,C_Protocatechuate_degradation,Aromatics
BD108,K19707,pcaD,C_Catechol_degradation,Aromatics
BD108,K19707,pcaD,C_Protocatechuate_degradation,Aromatics
BD108,K01104,wzb,E_Emulsan,Biosurfactant
BD108,K20945,wzb,E_Emulsan,Biosurfactant
BD108,K01200,pulA,D_PU,Polymers
BD108,K01259,pcaD,C_Catechol_degradation,Aromatics
BD108,K01259,pcaD,C_Protocatechuate_degradation,Aromatics
BD108,K01426,NFA_28320,D_Nylon,Polymers
BD108,K01426,nylA,D_Nylon,Polymers
BD108,K01465,benC,C_Benzoate_degradation,Aromatics
BD108,K01628,padC2,C_Phthalate_degradation,Aromatics
BD108,K01649,xylK,C_Catechol_degradation,Aromatics
BD108,K01666,xylK,C_Catechol_degradation,Aromatics
BD108,K01800,nagL,C_Gentisate_degradation,Aromatics
BD108,K01801,nagL,C_Gentisate_degradation,Aromatics
BD108,K01856,catB,C_Catechol_degradation,Aromatics
BD108,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD108,K01912,paaK,C_Phenylacetate_degradation,Aromatics
BD108,K02613,paaE,C_Phenylacetate_degradation,Aromatics
BD108,K02660,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD108,K03098,blc,A_Hydrocarbon_uptake,Alkanes
BD108,K03381,catA,C_Catechol_degradation,Aromatics
BD108,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD108,K03387,ahpF,A_Finnerty_pathway,Alkanes
BD108,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD108,K03464,catC,C_Catechol_degradation,Aromatics
BD108,K03556,alkS,A_Auxiliar_alkane_gene,Alkanes
BD108,K03599,nagL,C_Gentisate_degradation,Aromatics
BD108,K03644,lipA,D_PET,Polymers
BD108,K03644,lipA,D_PCL,Polymers
BD108,K03644,lipA,D_PBSA,Polymers
BD108,K03801,lipB,D_PET,Polymers
BD108,K04755,benC,C_Benzoate_degradation,Aromatics
BD108,K04755,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD108,K04755,xylZ,C_Benzoate_degradation,Aromatics
BD108,K05549,antA,C_Anthranilate_degradation,Aromatics
BD108,K05549,benA,C_Benzoate_degradation,Aromatics
BD108,K05549,xylX,C_Benzoate_degradation,Aromatics
BD108,K05550,antB,C_Anthranilate_degradation,Aromatics
BD108,K05550,benB,C_Benzoate_degradation,Aromatics
BD108,K05550,xylY,C_Benzoate_degradation,Aromatics
BD108,K05783,xylL,C_Benzoate_degradation,Aromatics
BD108,K05784,prmB,A_Subterminal_oxidation,Alkanes
BD108,K05784,isoF,B_Isoprene_degradation,Alkenes
BD108,K05784,xamoF,B_Propene_degradation,Alkenes
BD108,K05784,antC,C_Anthranilate_degradation,Aromatics
BD108,K05784,benC,C_Benzoate_degradation,Aromatics
BD108,K05784,xylZ,C_Benzoate_degradation,Aromatics
BD108,K14581,benC,C_Benzoate_degradation,Aromatics
BD108,K14581,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD108,K14581,xylZ,C_Benzoate_degradation,Aromatics
BD108,K16161,benC,C_Benzoate_degradation,Aromatics
BD108,K16161,xylZ,C_Benzoate_degradation,Aromatics
BD108,K06999,est,D_PU,Polymers
BD108,K06999,est,D_PET,Polymers
BD108,K06999,est,D_PBSA,Polymers
BD108,K06999,est,D_PCL,Polymers
BD108,K06999,est,D_PBAT,Polymers
BD108,K06999,est,D_PLA,Polymers
BD108,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD108,K07275,alkL,A_Hydrocarbon_uptake,Alkanes
BD108,K07823,pcaF,C_Catechol_degradation,Aromatics
BD108,K07823,pcaF,C_Protocatechuate_degradation,Aromatics
BD108,K10804,est,D_PU,Polymers
BD108,K10804,est,D_PET,Polymers
BD108,K10804,est,D_PBSA,Polymers
BD108,K10804,est,D_PCL,Polymers
BD108,K10804,est,D_PBAT,Polymers
BD108,K10804,est,D_PLA,Polymers
BD108,K16048,styB,C_Styrene_degradation,Aromatics
BD108,K16050,bphD,C_Biphenyl_degradation,Aromatics
BD108,K16692,wzc,E_Emulsan,Biosurfactant
BD108,K17763,BAY15_3292,D_PVA,Polymers
BD108,K18364,xylJ,C_Catechol_degradation,Aromatics
BD117,K00104,pchF,C_Toluene_degradation,Aromatics
BD117,K00108,alkJ_adh,A_Auxiliar_alkane_gene,Alkanes
BD117,K00108,pegA,D_PEG,Polymers
BD117,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD117,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD117,K00128,dpgC,C_Toluene_degradation,Aromatics
BD117,K00128,mdlD,C_Toluene_degradation,Aromatics
BD117,K00128,pchA,C_Toluene_degradation,Aromatics
BD117,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD117,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD117,K00128,pegC,D_PEG,Polymers
BD117,K22445,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD117,K22445,dpgC,C_Toluene_degradation,Aromatics
BD117,K22445,mdlD,C_Toluene_degradation,Aromatics
BD117,K00151,praB,C_Protocatechuate_degradation,Aromatics
BD117,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD117,K00382,xecC,B_Propene_degradation,Alkenes
BD117,K00528,xamoF,B_Propene_degradation,Alkenes
BD117,K00528,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD117,K00528,tphA1I,C_Terephthalate_degradation,Aromatics
BD117,K00529,alkT_rubB_rdxR,A_Terminal/biterminal_oxidation,Alkanes
BD117,K00529,prmB,A_Subterminal_oxidation,Alkanes
BD117,K00529,bedA,C_Benzene_degradation,Aromatics
BD117,K00529,bphAd,C_Biphenyl_degradation,Aromatics
BD117,K00529,todA,C_Toluene_degradation,Aromatics
BD117,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD117,K00549,xecA,B_Propene_degradation,Alkenes
BD117,K22363,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD117,K22363,xecA,B_Propene_degradation,Alkenes
BD117,K00632,pcaF,C_Catechol_degradation,Aromatics
BD117,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD117,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD117,K00645,ituD,E_Iturin,Biosurfactant
BD117,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD117,K01061,phaZ,D_P4HB,Polymers
BD117,K01061,phaZ,D_PEA,Polymers
BD117,K01061,phaZ,D_P3HP,Polymers
BD117,K01061,phaZ,D_PHBV,Polymers
BD117,K01061,phaZ,D_PHO,Polymers
BD117,K01061,phaZ,D_PPL,Polymers
BD117,K01061,phaZ,D_PHB,Polymers
BD117,K01061,phaZ,D_PHA,Polymers
BD117,K01061,phaZ,D_PHPV,Polymers
BD117,K01061,phaZ,D_PCL,Polymers
BD117,K01061,phaZ,D_PES,Polymers
BD117,K01104,wzb,E_Emulsan,Biosurfactant
BD117,K01259,pcaD,C_Catechol_degradation,Aromatics
BD117,K01259,pcaD,C_Protocatechuate_degradation,Aromatics
BD117,K01426,NFA_28320,D_Nylon,Polymers
BD117,K01426,nylA,D_Nylon,Polymers
BD117,K01465,benC,C_Benzoate_degradation,Aromatics
BD117,K01649,xylK,C_Catechol_degradation,Aromatics
BD117,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD117,K01912,paaK,C_Phenylacetate_degradation,Aromatics
BD117,K02609,paaA,C_Phenylacetate_degradation,Aromatics
BD117,K02610,paaB,C_Phenylacetate_degradation,Aromatics
BD117,K02611,paaC,C_Phenylacetate_degradation,Aromatics
BD117,K02612,paaD,C_Phenylacetate_degradation,Aromatics
BD117,K02613,paaE,C_Phenylacetate_degradation,Aromatics
BD117,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD117,K03644,lipA,D_PET,Polymers
BD117,K03644,lipA,D_PCL,Polymers
BD117,K03644,lipA,D_PBSA,Polymers
BD117,K03801,lipB,D_PET,Polymers
BD117,K05710,isoC,B_Isoprene_degradation,Alkenes
BD117,K05710,xamoC,B_Propene_degradation,Alkenes
BD117,K05710,andAb,C_Anthranilate_degradation,Aromatics
BD117,K05710,bedB,C_Benzene_degradation,Aromatics
BD117,K05710,bphAc,C_Biphenyl_degradation,Aromatics
BD117,K05710,doxA,C_Naphthalene_degradation,Aromatics
BD117,K05710,doxA,C_Dibenzothiophene_degradation,Aromatics
BD117,K05710,nagAb,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD117,K05710,tmoC,C_Toluene_degradation,Aromatics
BD117,K05710,todB,C_Toluene_degradation,Aromatics
BD117,K06049,RPA1511,D_PCL,Polymers
BD117,K06049,RPA1511,D_PBSA,Polymers
BD117,K06049,RPA1511,D_PLA,Polymers
BD117,K06133,ffp,E_Fengacyn,Biosurfactant
BD117,K06133,sfp,E_Surfactin,Biosurfactant
BD117,K06999,est,D_PU,Polymers
BD117,K06999,est,D_PET,Polymers
BD117,K06999,est,D_PBSA,Polymers
BD117,K06999,est,D_PCL,Polymers
BD117,K06999,est,D_PBAT,Polymers
BD117,K06999,est,D_PLA,Polymers
BD117,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD117,K10215,almA,A_Terminal/biterminal_oxidation,Alkanes
BD117,K10215,BVMO,A_Subterminal_oxidation,Alkanes
BD140,K00019,hbd,D_PHBV,Polymers
BD140,K00019,hbd,D_PHA,Polymers
BD140,K00019,hbd,D_P3HV,Polymers
BD140,K00104,pchF,C_Toluene_degradation,Aromatics
BD140,K00108,alkJ_adh,A_Auxiliar_alkane_gene,Alkanes
BD140,K00108,pegA,D_PEG,Polymers
BD140,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD140,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD140,K00128,dpgC,C_Toluene_degradation,Aromatics
BD140,K00128,mdlD,C_Toluene_degradation,Aromatics
BD140,K00128,pchA,C_Toluene_degradation,Aromatics
BD140,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD140,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD140,K00128,pegC,D_PEG,Polymers
BD140,K10217,praB,C_Protocatechuate_degradation,Aromatics
BD140,K10217,xylG,C_Catechol_degradation,Aromatics
BD140,K21802,ntnC,C_Toluene_degradation,Aromatics
BD140,K21802,pchA,C_Toluene_degradation,Aromatics
BD140,K21802,xylC,C_Toluene_degradation,Aromatics
BD140,K21802,xylC,C_Dimethylbenzene,Aromatics
BD140,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD140,K00382,xecC,B_Propene_degradation,Alkenes
BD140,K00483,hpaB,C_4-Hydroxyphenylacetate_degradation,Aromatics
BD140,K00483,hpaH,C_Anthranilate_degradation,Aromatics
BD140,K16901,hpaH,C_Anthranilate_degradation,Aromatics
BD140,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD140,K00549,xecA,B_Propene_degradation,Alkenes
BD140,K02615,pcaF,C_Catechol_degradation,Aromatics
BD140,K02615,pcaF,C_Protocatechuate_degradation,Aromatics
BD140,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD140,K00632,pcaF,C_Catechol_degradation,Aromatics
BD140,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD140,K00645,ituD,E_Iturin,Biosurfactant
BD140,K00661,at,E_Sophorolipids,Biosurfactant
BD140,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD140,K01046,estA,D_PBAT,Polymers
BD140,K01046,FB4_0780,D_PBAT,Polymers
BD140,K01046,lip,D_PU,Polymers
BD140,K01046,lip,D_PET,Polymers
BD140,K01046,lipA,D_PET,Polymers
BD140,K01046,lipA,D_PCL,Polymers
BD140,K01046,lipA,D_PBSA,Polymers
BD140,K01046,plaA,D_PLA,Polymers
BD140,K01046,plaM4,D_PBS,Polymers
BD140,K01046,plaM4,D_PES,Polymers
BD140,K01046,plaM4,D_PHA,Polymers
BD140,K01046,plaM4,D_PBSA,Polymers
BD140,K01046,plaM4,D_PCL,Polymers
BD140,K01046,plaM4,D_PHB,Polymers
BD140,K01046,plaM4,D_PLA,Polymers
BD140,K01046,plaM5,D_PLA,Polymers
BD140,K01104,wzb,E_Emulsan,Biosurfactant
BD140,K01183,chi25,D_PCL,Polymers
BD140,K01259,pcaD,C_Catechol_degradation,Aromatics
BD140,K01259,pcaD,C_Protocatechuate_degradation,Aromatics
BD140,K01342,SUBB_LEDLE,D_PLA,Polymers
BD140,K01342,subC,D_PLA,Polymers
BD140,K01342,SUBS_LEDLE,D_PLA,Polymers
BD140,K01426,NFA_28320,D_Nylon,Polymers
BD140,K01426,nylA,D_Nylon,Polymers
BD140,K01465,benC,C_Benzoate_degradation,Aromatics
BD140,K01617,praD,C_Protocatechuate_degradation,Aromatics
BD140,K01617,xylI,C_Catechol_degradation,Aromatics
BD140,K01617,xylJ,C_Catechol_degradation,Aromatics
BD140,K01649,xylK,C_Catechol_degradation,Aromatics
BD140,K01666,xylK,C_Catechol_degradation,Aromatics
BD140,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD140,K01912,paaK,C_Phenylacetate_degradation,Aromatics
BD140,K02554,xylJ,C_Catechol_degradation,Aromatics
BD140,K02609,paaA,C_Phenylacetate_degradation,Aromatics
BD140,K02610,paaB,C_Phenylacetate_degradation,Aromatics
BD140,K02611,paaC,C_Phenylacetate_degradation,Aromatics
BD140,K02612,paaD,C_Phenylacetate_degradation,Aromatics
BD140,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD140,K03387,ahpF,A_Finnerty_pathway,Alkanes
BD140,K03392,praH,C_Protocatechuate_degradation,Aromatics
BD140,K03392,proH,C_Protocatechuate_degradation,Aromatics
BD140,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD140,K03556,alkS,A_Auxiliar_alkane_gene,Alkanes
BD140,K03644,lipA,D_PET,Polymers
BD140,K03644,lipA,D_PCL,Polymers
BD140,K03644,lipA,D_PBSA,Polymers
BD140,K04755,benC,C_Benzoate_degradation,Aromatics
BD140,K04755,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD140,K04755,xylZ,C_Benzoate_degradation,Aromatics
BD140,K05337,padAc1,C_Phthalate_degradation,Aromatics
BD140,K15765,isoF,B_Isoprene_degradation,Alkenes
BD140,K15765,xamoF,B_Propene_degradation,Alkenes
BD140,K06133,ffp,E_Fengacyn,Biosurfactant
BD140,K06133,sfp,E_Surfactin,Biosurfactant
BD140,K06151,mpdB,B_2-methylpropene_degradation,Alkenes
BD140,K06999,est,D_PU,Polymers
BD140,K06999,est,D_PET,Polymers
BD140,K06999,est,D_PBSA,Polymers
BD140,K06999,est,D_PCL,Polymers
BD140,K06999,est,D_PBAT,Polymers
BD140,K06999,est,D_PLA,Polymers
BD140,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD140,K15654,srfAA,E_Surfactin,Biosurfactant
BD140,K15654,srfAB,E_Surfactin,Biosurfactant
BD140,K15329,ituD,E_Iturin,Biosurfactant
BD140,K15667,ppsA,E_Plipastatin,Biosurfactant
BD140,K15667,ppsC,E_Plipastatin,Biosurfactant
BD140,K15667,ppsD,E_Plipastatin,Biosurfactant
BD140,K15668,ppsE,E_Plipastatin,Biosurfactant
BD140,K22445,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD140,K22445,dpgC,C_Toluene_degradation,Aromatics
BD140,K22445,mdlD,C_Toluene_degradation,Aromatics
BD139,K00128,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
BD139,K00128,mpdC,B_2-methylpropene_degradation,Alkenes
BD139,K00128,dpgC,C_Toluene_degradation,Aromatics
BD139,K00128,mdlD,C_Toluene_degradation,Aromatics
BD139,K00128,pchA,C_Toluene_degradation,Aromatics
BD139,K00128,phdK,C_Phenanthrene_degradation,Aromatics
BD139,K00128,praB,C_Protocatechuate_degradation,Aromatics
BD139,K00128,pegC,D_PEG,Polymers
BD139,K00627,bphD,C_Biphenyl_degradation,Aromatics
BD139,K01426,NFA_28320,D_Nylon,Polymers
BD139,K01426,nylA,D_Nylon,Polymers
BD139,K03406,alkN_mcp,A_Hydrocarbon_uptake,Alkanes
BD139,K00483,hpaB,C_4-Hydroxyphenylacetate_degradation,Aromatics
BD139,K00483,hpaH,C_Anthranilate_degradation,Aromatics
BD139,K01104,wzb,E_Emulsan,Biosurfactant
BD139,K03392,praH,C_Protocatechuate_degradation,Aromatics
BD139,K03392,proH,C_Protocatechuate_degradation,Aromatics
BD139,K00019,hbd,D_PHBV,Polymers
BD139,K00019,hbd,D_PHA,Polymers
BD139,K00019,hbd,D_P3HV,Polymers
BD139,K00104,pchF,C_Toluene_degradation,Aromatics
BD139,K00108,alkJ_adh,A_Auxiliar_alkane_gene,Alkanes
BD139,K00108,pegA,D_PEG,Polymers
BD139,K00219,abmA,C_Anthranilate_degradation,Aromatics
BD139,K00382,xecC,B_Propene_degradation,Alkenes
BD139,K00549,etnE,B_Ethene_and_chloroethene_degradation,Alkenes
BD139,K00549,xecA,B_Propene_degradation,Alkenes
BD139,K00632,pcaF,C_Catechol_degradation,Aromatics
BD139,K00632,pcaF,C_Protocatechuate_degradation,Aromatics
BD139,K00645,ituD,E_Iturin,Biosurfactant
BD139,K00661,at,E_Sophorolipids,Biosurfactant
BD139,K01028,pcaI,C_Protocatechuate_degradation,Aromatics
BD139,K01046,estA,D_PBAT,Polymers
BD139,K01046,FB4_0780,D_PBAT,Polymers
BD139,K01046,lip,D_PU,Polymers
BD139,K01046,lip,D_PET,Polymers
BD139,K01046,lipA,D_PET,Polymers
BD139,K01046,lipA,D_PCL,Polymers
BD139,K01046,lipA,D_PBSA,Polymers
BD139,K01046,plaA,D_PLA,Polymers
BD139,K01046,plaM4,D_PBS,Polymers
BD139,K01046,plaM4,D_PES,Polymers
BD139,K01046,plaM4,D_PHA,Polymers
BD139,K01046,plaM4,D_PBSA,Polymers
BD139,K01046,plaM4,D_PCL,Polymers
BD139,K01046,plaM4,D_PHB,Polymers
BD139,K01046,plaM4,D_PLA,Polymers
BD139,K01046,plaM5,D_PLA,Polymers
BD139,K01183,chi25,D_PCL,Polymers
BD139,K01259,pcaD,C_Catechol_degradation,Aromatics
BD139,K01259,pcaD,C_Protocatechuate_degradation,Aromatics
BD139,K01342,SUBB_LEDLE,D_PLA,Polymers
BD139,K01342,subC,D_PLA,Polymers
BD139,K01342,SUBS_LEDLE,D_PLA,Polymers
BD139,K01465,benC,C_Benzoate_degradation,Aromatics
BD139,K01617,praD,C_Protocatechuate_degradation,Aromatics
BD139,K01617,xylI,C_Catechol_degradation,Aromatics
BD139,K01617,xylJ,C_Catechol_degradation,Aromatics
BD139,K01649,xylK,C_Catechol_degradation,Aromatics
BD139,K01666,xylK,C_Catechol_degradation,Aromatics
BD139,K01895,pqsA,C_Anthranilate_degradation,Aromatics
BD139,K01912,paaK,C_Phenylacetate_degradation,Aromatics
BD139,K02554,xylJ,C_Catechol_degradation,Aromatics
BD139,K02609,paaA,C_Phenylacetate_degradation,Aromatics
BD139,K02610,paaB,C_Phenylacetate_degradation,Aromatics
BD139,K02611,paaC,C_Phenylacetate_degradation,Aromatics
BD139,K02612,paaD,C_Phenylacetate_degradation,Aromatics
BD139,K03386,ahpC,A_Finnerty_pathway,Alkanes
BD139,K03387,ahpF,A_Finnerty_pathway,Alkanes
BD139,K03556,alkS,A_Auxiliar_alkane_gene,Alkanes
BD139,K03644,lipA,D_PET,Polymers
BD139,K03644,lipA,D_PCL,Polymers
BD139,K03644,lipA,D_PBSA,Polymers
BD139,K04755,benC,C_Benzoate_degradation,Aromatics
BD139,K04755,nagAa,C_1-Methylnaphthalene/2-Methylnaphthalene_degradation,Aromatics
BD139,K04755,xylZ,C_Benzoate_degradation,Aromatics
BD139,K05337,padAc1,C_Phthalate_degradation,Aromatics
BD139,K06133,ffp,E_Fengacyn,Biosurfactant
BD139,K06133,sfp,E_Surfactin,Biosurfactant
BD139,K06151,mpdB,B_2-methylpropene_degradation,Alkenes
BD139,K06999,est,D_PU,Polymers
BD139,K06999,est,D_PET,Polymers
BD139,K06999,est,D_PBSA,Polymers
BD139,K06999,est,D_PCL,Polymers
BD139,K06999,est,D_PBAT,Polymers
BD139,K06999,est,D_PLA,Polymers
BD139,K07071,blc,A_Hydrocarbon_uptake,Alkanes
BD139,K15329,ituD,E_Iturin,Biosurfactant
BD139,K15667,ppsA,E_Plipastatin,Biosurfactant
BD139,K15667,ppsC,E_Plipastatin,Biosurfactant
BD139,K15667,ppsD,E_Plipastatin,Biosurfactant
BD139,K15668,ppsE,E_Plipastatin,Biosurfactant
BD139,K22445,alkH_ald,A_Auxiliar_alkane_gene,Alkanes
